base_salary,cap_hit,cap_perc,dead_cap_amt,name,option_bonus,other_bonus,position,restruct_bonus,roster_bonus,roster_status,signing_bonus,team,workout_bonus,year
"$900,000","$1,066,667 ",inf,-,Paris Lenon,-,-,ILB,-,-,active,"$166,667",arizona-cardinals,-,2010
"$930,000","$955,000 ",inf,-,Mike Leach,-,-,LS,-,-,active,-,arizona-cardinals,"$25,000",2010
"$470,000","$848,450 ",inf,-,Calais Campbell,-,"$48,450",DE,-,-,active,"$300,000",arizona-cardinals,"$30,000",2010
"$630,000","$822,500 ",inf,-,Matt Ware,-,"$192,500",CB,-,-,active,-,arizona-cardinals,-,2010
"$320,000","$738,750 ",inf,-,Daryl Washington,-,-,ILB,-,-,active,"$418,750",arizona-cardinals,-,2010
"$470,000","$653,333 ",inf,-,Early Doucet,-,-,WR,-,-,active,"$183,333",arizona-cardinals,-,2010
"$630,000","$630,000 ",inf,-,Hamza Abdullah,-,-,CB,-,-,active,-,arizona-cardinals,-,2010
"$395,000","$558,000 ",inf,-,Rashad Johnson,-,-,FS,-,-,active,"$163,000",arizona-cardinals,-,2010
"$545,000","$545,000 ",inf,-,Michael Adams,-,-,S,-,-,active,-,arizona-cardinals,-,2010
"$470,000","$515,166 ",inf,-,Tim Hightower,-,-,RB,-,-,active,"$45,166",arizona-cardinals,-,2010
"$320,000","$501,050 ",inf,-,Andre Roberts,-,-,WR,-,-,active,"$181,050",arizona-cardinals,-,2010
"$395,000","$500,333 ",inf,-,Greg Toler,-,-,CB,-,-,active,"$105,333",arizona-cardinals,-,2010
"$470,000","$470,000 ",inf,-,Ben Claxton,-,-,C,-,-,active,-,arizona-cardinals,-,2010
"$470,000","$470,000 ",inf,-,Reagan Maui'a,-,-,RB,-,-,active,-,arizona-cardinals,-,2010
"$470,000","$470,000 ",inf,-,Trumaine McBride,-,-,CB,-,-,active,-,arizona-cardinals,-,2010
"$320,000","$427,125 ",inf,-,O'Brien Schofield,-,-,OLB,-,-,active,"$107,125",arizona-cardinals,-,2010
"$395,000","$407,500 ",inf,-,LaRod Stephens-Howling,-,-,RB,-,-,active,"$12,500",arizona-cardinals,-,2010
"$395,000","$399,000 ",inf,-,Reggie Walker,-,-,ILB,-,-,active,"$4,000",arizona-cardinals,-,2010
"$320,000","$365,412 ",inf,-,John Skelton,-,-,QB,-,-,active,"$45,412",arizona-cardinals,-,2010
"$320,000","$332,250 ",inf,-,Jim Dray,-,-,TE,-,-,active,"$12,250",arizona-cardinals,-,2010
"$320,000","$326,000 ",inf,-,Stephen Williams,-,-,WR,-,-,active,"$6,000",arizona-cardinals,-,2010
"$320,000","$325,000 ",inf,-,A.J. Jefferson,-,-,CB,-,-,active,"$5,000",arizona-cardinals,-,2010
"$320,000","$321,500 ",inf,-,Max Komar,-,-,WR,-,-,active,"$1,500",arizona-cardinals,-,2010
"$470,000","$307,250 ",inf,-,Brandon Keith,-,-,RT,-,-,active,"$13,500",arizona-cardinals,-,2010
"$259,411","$259,411 ",inf,-,D'Anthony Batiste,-,-,G,-,-,active,-,arizona-cardinals,-,2010
"$140,000","$140,000 ",inf,-,Onrea Jones,-,-,WR,-,-,active,-,arizona-cardinals,-,2010
"$92,941","$92,941 ",inf,-,Richard Bartel,-,-,QB,-,-,active,-,arizona-cardinals,-,2010
"$500,000",- ,nan,-,Ben Graham,-,-,P,-,-,active,-,arizona-cardinals,-,2010
"$470,000","$585,050 ",inf,-,Kenny Iwebema,-,-,DE,-,-,injured_reserve,"$115,050",arizona-cardinals,-,2010
"$470,000","$470,000 ",inf,-,Nehemiah Broughton,-,-,RB,-,-,injured_reserve,-,arizona-cardinals,-,2010
"$240,000","$261,972 ",inf,-,Will Davis,-,-,LB,-,-,injured_reserve,"$21,972",arizona-cardinals,-,2010
"$240,000","$240,000 ",inf,-,Jaymar Johnson,-,-,WR,-,-,injured_reserve,-,arizona-cardinals,-,2010
"$225,000","$227,500 ",inf,-,Max Hall,-,-,QB,-,-,injured_reserve,"$2,500",arizona-cardinals,-,2010
"$88,400","$88,400 ",inf,-,Curtis Gatewood,-,-,LB,-,-,practice_squad,-,arizona-cardinals,-,2010
"$88,400","$88,400 ",inf,-,Jeremy Navarre,-,-,DT,-,-,practice_squad,-,arizona-cardinals,-,2010
"$88,400","$88,400 ",inf,-,Brandon Sharpe,-,-,DE,-,-,practice_squad,-,arizona-cardinals,-,2010
"$88,400","$88,400 ",inf,-,Alfonso Smith,-,-,RB,-,-,practice_squad,-,arizona-cardinals,-,2010
"$88,400","$88,400 ",inf,-,Ronald Talley,-,-,DE,-,-,practice_squad,-,arizona-cardinals,-,2010
"$88,400","$88,400 ",inf,-,Pago Togafu,-,-,LB,-,-,practice_squad,-,arizona-cardinals,-,2010
"$88,400","$88,400 ",inf,-,Isaiah Williams,-,-,WR,-,-,practice_squad,-,arizona-cardinals,-,2010
"$1,552,000","$1,552,000 ",inf,-,Antrel Rolle,-,-,SS,-,-,dead_cap,-,arizona-cardinals,-,2010
"$1,000,000","$1,000,000 ",inf,-,Anquan Boldin,-,-,WR,-,-,dead_cap,-,arizona-cardinals,-,2010
-,"$239,000 ",inf,-,Cody Brown,-,-,DE,-,-,dead_cap,"$239,000",arizona-cardinals,-,2010
-,"$50,000 ",inf,-,Anthony Becht,-,-,TE,-,-,dead_cap,"$50,000",arizona-cardinals,-,2010
-,"$22,058 ",inf,-,Jorrick Calvin,-,-,CB,-,-,dead_cap,"$22,058",arizona-cardinals,-,2010
-,"$17,650 ",inf,-,Trevor Canfield,-,-,G,-,-,dead_cap,"$17,650",arizona-cardinals,-,2010
"$2,000,000","$16,250,000 ",13.28,"$8,000,000",Larry Fitzgerald,"$1,250,000",-,WR,-,"$8,000,000",active,"$5,000,000",arizona-cardinals,-,2011
"$6,777,500","$9,420,000 ",7.70,-,Levi Brown,"$2,392,500",-,LT,-,-,active,-,arizona-cardinals,"$250,000",2011
"$3,500,000","$7,550,000 ",6.17,"$3,000,000",Adrian Wilson,-,-,S,"$600,000","$3,000,000",active,"$200,000",arizona-cardinals,"$250,000",2011
"$2,350,000","$5,600,000 ",4.58,-,Darnell Dockett,"$3,000,000",-,DE,-,-,active,-,arizona-cardinals,"$250,000",2011
"$4,087,500","$5,387,500 ",4.40,-,Derek Anderson,-,-,QB,-,-,active,"$1,250,000",arizona-cardinals,"$50,000",2011
"$2,000,000","$4,000,000 ",3.27,-,Kevin Kolb,-,-,QB,-,-,active,"$2,000,000",arizona-cardinals,-,2011
"$2,425,000","$3,925,000 ",3.21,-,Kerry Rhodes,-,"$1,000,000",S,-,-,active,-,arizona-cardinals,"$500,000",2011
"$3,000,000","$3,500,000 ",2.86,-,Richard Marshall,-,-,CB,-,-,active,"$500,000",arizona-cardinals,-,2011
"$375,000","$3,350,818 ",2.74,-,Patrick Peterson,-,-,CB,-,-,active,"$2,975,818",arizona-cardinals,-,2011
"$2,000,000","$3,000,000 ",2.45,-,Stewart Bradley,-,-,ILB,-,-,active,"$1,000,000",arizona-cardinals,-,2011
"$1,000,000","$2,500,000 ",2.04,-,Daryn Colledge,-,-,G,-,-,active,"$1,500,000",arizona-cardinals,-,2011
"$1,500,000","$2,350,000 ",1.92,-,Lyle Sendlein,-,-,C,-,-,active,"$700,000",arizona-cardinals,"$150,000",2011
"$2,000,000","$2,250,000 ",1.84,"$250,000",Jay Feely,-,-,K,-,"$250,000",active,-,arizona-cardinals,-,2011
"$1,900,000","$2,166,667 ",1.77,-,Paris Lenon,-,-,ILB,-,-,active,"$166,667",arizona-cardinals,"$100,000",2011
"$1,000,000","$2,125,000 ",1.74,-,Todd Heap,-,-,TE,-,-,active,"$1,125,000",arizona-cardinals,-,2011
"$1,500,000","$1,900,000 ",1.55,-,Rex Hadnot,-,-,G,-,-,active,"$250,000",arizona-cardinals,-,2011
"$1,835,000","$1,835,000 ",1.50,-,Brandon Keith,-,-,RT,-,-,active,-,arizona-cardinals,-,2011
"$1,400,000","$1,766,666 ",1.44,-,Jeremy Bridges,-,-,G,-,-,active,"$216,666",arizona-cardinals,"$150,000",2011
"$1,000,000","$1,700,000 ",1.39,-,Floyd Womack,-,-,G,-,-,active,"$700,000",arizona-cardinals,-,2011
"$450,000","$1,595,000 ",1.30,-,Dan Williams,"$1,045,000",-,DT,-,-,active,"$100,000",arizona-cardinals,-,2011
"$622,500","$1,585,000 ",1.30,-,Beanie Wells,"$562,500",-,RB,-,-,active,"$400,000",arizona-cardinals,-,2011
"$1,500,000","$1,500,000 ",1.23,-,Joey Porter,-,-,LB,-,-,active,-,arizona-cardinals,-,2011
"$1,050,000","$1,400,000 ",1.14,-,Chansi Stuckey,-,-,WR,-,-,active,"$350,000",arizona-cardinals,-,2011
"$450,000","$1,373,750 ",1.12,"$505,000",Daryl Washington,-,-,ILB,-,"$505,000",active,"$418,750",arizona-cardinals,-,2011
"$1,000,000","$1,333,333 ",1.09,-,Jeff King,-,-,TE,-,-,active,"$333,333",arizona-cardinals,-,2011
"$1,250,000","$1,250,000 ",1.02,-,Taitusi Lutui,-,-,G,-,-,active,-,arizona-cardinals,-,2011
"$1,000,000","$1,250,000 ",1.02,"$150,000",Vonnie Holliday,-,-,DT,-,"$150,000",active,-,arizona-cardinals,"$100,000",2011
"$1,200,000","$1,200,000 ",0.98,-,Early Doucet,-,-,WR,-,-,active,-,arizona-cardinals,-,2011
"$975,000","$1,000,000 ",0.82,-,Mike Leach,-,-,LS,-,-,active,-,arizona-cardinals,"$25,000",2011
"$810,000","$960,000 ",0.78,-,Nick Eason,-,-,DE,-,-,active,"$150,000",arizona-cardinals,-,2011
"$600,000","$930,000 ",0.76,-,Calais Campbell,-,-,DE,-,-,active,"$300,000",arizona-cardinals,"$30,000",2011
"$375,000","$910,442 ",0.74,-,Ryan Williams,-,-,RB,-,-,active,"$535,442",arizona-cardinals,-,2011
"$685,000","$885,000 ",0.72,-,Michael Adams,-,-,S,-,-,active,"$200,000",arizona-cardinals,-,2011
"$525,000","$688,000 ",0.56,-,Rashad Johnson,-,-,FS,-,-,active,"$163,000",arizona-cardinals,-,2011
"$600,000","$650,000 ",0.53,-,Reagan Maui'a,-,-,RB,-,-,active,"$50,000",arizona-cardinals,-,2011
"$454,000","$635,050 ",0.52,-,Andre Roberts,-,-,WR,-,-,active,"$181,050",arizona-cardinals,-,2011
"$525,000","$630,333 ",0.52,-,Greg Toler,-,-,CB,-,-,active,"$105,333",arizona-cardinals,-,2011
"$375,000","$571,023 ",0.47,-,Robert Housler,-,-,TE,-,-,active,"$171,023",arizona-cardinals,"$25,000",2011
"$450,000","$557,125 ",0.46,-,O'Brien Schofield,-,-,OLB,-,-,active,"$107,125",arizona-cardinals,-,2011
"$525,000","$546,972 ",0.45,-,Will Davis,-,-,LB,-,-,active,"$21,972",arizona-cardinals,-,2011
"$525,000","$537,500 ",0.44,-,LaRod Stephens-Howling,-,-,RB,-,-,active,"$12,500",arizona-cardinals,-,2011
"$810,000","$525,000 ",0.43,-,Chester Taylor,-,-,RB,-,-,active,-,arizona-cardinals,-,2011
"$810,000","$525,000 ",0.43,-,Dave Zastudil,-,-,P,-,-,active,-,arizona-cardinals,-,2011
"$685,000","$525,000 ",0.43,-,Hamza Abdullah,-,-,CB,-,-,active,-,arizona-cardinals,-,2011
"$685,000","$525,000 ",0.43,-,D'Anthony Batiste,-,-,G,-,-,active,-,arizona-cardinals,-,2011
"$525,000","$525,000 ",0.43,-,Richard Bartel,-,-,QB,-,-,active,-,arizona-cardinals,-,2011
"$525,000","$525,000 ",0.43,-,Reggie Walker,-,-,ILB,-,-,active,-,arizona-cardinals,-,2011
"$450,000","$495,412 ",0.40,-,John Skelton,-,-,QB,-,-,active,"$45,412",arizona-cardinals,-,2011
"$375,000","$493,607 ",0.40,-,Sam Acho,-,-,OLB,-,-,active,"$118,607",arizona-cardinals,-,2011
"$450,000","$462,250 ",0.38,-,Jim Dray,-,-,TE,-,-,active,"$12,250",arizona-cardinals,-,2011
"$450,000","$456,000 ",0.37,-,Stephen Williams,-,-,WR,-,-,active,"$6,000",arizona-cardinals,-,2011
"$452,500","$455,000 ",0.37,-,Max Hall,-,-,QB,-,-,active,"$2,500",arizona-cardinals,-,2011
"$450,000","$450,000 ",0.37,-,Crezdon Butler,-,-,CB,-,-,active,-,arizona-cardinals,-,2011
"$450,000","$450,000 ",0.37,-,Marshay Green,-,-,CB,-,-,active,-,arizona-cardinals,-,2011
"$375,000","$426,725 ",0.35,-,Anthony Sherman,-,-,FB,-,-,active,"$51,725",arizona-cardinals,-,2011
"$405,000","$410,000 ",0.34,-,A.J. Jefferson,-,-,CB,-,-,active,"$5,000",arizona-cardinals,-,2011
"$405,000","$405,000 ",0.33,-,Antonio Coleman,-,-,DE,-,-,active,-,arizona-cardinals,-,2011
"$405,000","$405,000 ",0.33,-,Ronald Talley,-,-,DE,-,-,active,-,arizona-cardinals,-,2011
"$375,000","$403,947 ",0.33,-,Quan Sturdivant,-,-,ILB,-,-,active,"$28,947",arizona-cardinals,-,2011
"$375,000","$400,966 ",0.33,-,David Carter,-,-,DT,-,-,active,"$25,966",arizona-cardinals,-,2011
"$375,000","$386,475 ",0.32,-,Demarco Sampson,-,-,WR,-,-,active,"$11,475",arizona-cardinals,-,2011
"$380,000","$380,000 ",0.31,-,Alfonso Smith,-,-,RB,-,-,active,-,arizona-cardinals,-,2011
"$375,000","$375,000 ",0.31,-,Korey Lindsey,-,-,CB,-,-,active,-,arizona-cardinals,-,2011
"$88,400","$88,400 ",0.07,-,Ricky Lumpkin,-,-,DT,-,-,practice_squad,-,arizona-cardinals,-,2011
"$1,333,333","$1,333,333 ",1.09,-,Joey Porter,-,-,LB,-,-,dead_cap,-,arizona-cardinals,-,2011
"$1,300,000","$1,300,000 ",1.06,-,Derek Anderson,-,-,QB,-,-,dead_cap,-,arizona-cardinals,-,2011
"$1,060,000","$1,060,000 ",0.87,-,Dominique Rodgers-Cromartie,-,-,CB,-,-,dead_cap,-,arizona-cardinals,-,2011
"$850,000","$850,000 ",0.69,-,Ben Graham,-,-,P,-,-,dead_cap,-,arizona-cardinals,-,2011
-,"$478,000 ",0.39,-,Cody Brown,-,-,DE,-,-,dead_cap,"$478,000",arizona-cardinals,-,2011
-,"$66,175 ",0.05,-,Jorrick Calvin,-,-,CB,-,-,dead_cap,"$66,175",arizona-cardinals,-,2011
"$55,294","$55,294 ",0.05,-,Curtis Gatewood,-,-,LB,-,-,dead_cap,-,arizona-cardinals,-,2011
"$50,000","$50,000 ",0.04,-,Reagan Maui'a,-,-,RB,-,-,dead_cap,-,arizona-cardinals,-,2011
-,"$28,947 ",0.02,-,Quan Sturdivant,-,-,ILB,-,-,dead_cap,"$28,947",arizona-cardinals,-,2011
"$2,000","$2,000 ",0.00,-,Sean Jeffcoat,-,-,WR,-,-,dead_cap,-,arizona-cardinals,-,2011
-,"$1,000 ",0.00,-,Ricky Lumpkin,-,-,DT,-,-,dead_cap,"$1,000",arizona-cardinals,-,2011
"$1,000","$1,000 ",0.00,-,Andrew Rich,-,-,CB,-,-,dead_cap,-,arizona-cardinals,-,2011
"$1,000","$1,000 ",0.00,-,Jake Vermiglio,-,-,G,-,-,dead_cap,-,arizona-cardinals,-,2011
$250,$250 ,0.00,-,William Powell,-,-,RB,-,-,dead_cap,-,arizona-cardinals,-,2011
"$5,000,000","$20,500,000 ",17.00,"$6,000,000",Larry Fitzgerald,"$4,250,000",-,WR,-,"$6,000,000",active,"$5,000,000",arizona-cardinals,"$250,000",2012
"$1,000,000","$10,500,000 ",8.71,"$7,000,000",Kevin Kolb,-,-,QB,-,"$7,000,000",active,"$2,000,000",arizona-cardinals,"$500,000",2012
"$3,400,000","$6,650,000 ",5.51,-,Darnell Dockett,"$3,000,000",-,DE,-,-,active,-,arizona-cardinals,"$250,000",2012
"$3,500,000","$5,000,000 ",4.15,"$1,000,000",Kerry Rhodes,-,-,S,-,"$1,000,000",active,-,arizona-cardinals,"$500,000",2012
"$2,000,000","$5,000,000 ",4.15,-,Calais Campbell,-,-,DE,-,-,active,"$3,000,000",arizona-cardinals,-,2012
"$1,212,705","$4,188,523 ",3.47,-,Patrick Peterson,-,-,CB,-,-,active,"$2,975,818",arizona-cardinals,-,2012
"$2,500,000","$4,000,000 ",3.32,-,Stewart Bradley,-,-,ILB,-,-,active,"$1,000,000",arizona-cardinals,"$500,000",2012
"$2,500,000","$3,518,750 ",2.92,-,Daryl Washington,-,-,ILB,-,-,active,"$918,750",arizona-cardinals,"$100,000",2012
"$700,000","$3,175,000 ",2.63,-,Daryn Colledge,-,-,G,"$775,000",-,active,"$1,500,000",arizona-cardinals,"$200,000",2012
"$700,000","$3,017,500 ",2.50,-,Beanie Wells,"$562,500","$1,305,000",RB,-,-,active,"$400,000",arizona-cardinals,"$50,000",2012
"$1,500,000","$2,925,000 ",2.43,-,Adrian Wilson,-,-,S,"$600,000",-,active,"$575,000",arizona-cardinals,"$250,000",2012
"$2,400,000","$2,666,667 ",2.21,-,Paris Lenon,-,-,ILB,-,-,active,"$166,667",arizona-cardinals,"$100,000",2012
"$1,000,000","$2,650,000 ",2.20,-,Levi Brown,-,-,LT,-,-,active,"$1,400,000",arizona-cardinals,"$250,000",2012
"$1,950,000","$2,333,334 ",1.93,-,Jeff King,-,-,TE,-,-,active,"$333,334",arizona-cardinals,"$50,000",2012
"$900,000","$2,000,000 ",1.66,-,Adam Snyder,-,-,G,-,-,active,"$1,000,000",arizona-cardinals,"$100,000",2012
"$700,000","$1,975,000 ",1.64,-,Lyle Sendlein,-,-,C,"$425,000",-,active,"$700,000",arizona-cardinals,"$150,000",2012
"$1,927,000","$1,927,000 ",1.60,-,LaRod Stephens-Howling,-,-,RB,-,-,active,-,arizona-cardinals,-,2012
"$645,000","$1,840,000 ",1.53,-,Dan Williams,"$1,045,000",-,DT,-,-,active,"$100,000",arizona-cardinals,"$50,000",2012
"$390,000","$1,813,000 ",1.50,-,Michael Floyd,-,-,WR,-,-,active,"$1,423,000",arizona-cardinals,-,2012
"$1,450,000","$1,750,000 ",1.45,-,Early Doucet,-,-,WR,-,-,active,"$250,000",arizona-cardinals,-,2012
"$975,000","$1,350,000 ",1.12,-,William Gay,-,-,CB,-,-,active,"$250,000",arizona-cardinals,"$125,000",2012
"$925,000","$1,291,668 ",1.07,-,Jeremy Bridges,-,-,G,-,-,active,"$216,668",arizona-cardinals,"$150,000",2012
"$1,260,000","$1,260,000 ",1.04,-,Rashad Johnson,-,-,FS,-,-,active,-,arizona-cardinals,-,2012
"$1,260,000","$1,260,000 ",1.04,-,Greg Toler,-,-,CB,-,-,active,-,arizona-cardinals,-,2012
"$1,000,000","$1,250,000 ",1.04,-,Jay Feely,-,-,K,-,-,active,"$250,000",arizona-cardinals,-,2012
"$556,261","$1,141,703 ",0.95,-,Ryan Williams,-,-,RB,-,-,active,"$535,442",arizona-cardinals,"$50,000",2012
"$1,000,000","$1,091,667 ",0.91,-,Mike Leach,-,-,LS,-,-,active,"$66,666",arizona-cardinals,"$25,000",2012
"$934,375","$1,034,375 ",0.86,-,Todd Heap,-,-,TE,-,-,active,-,arizona-cardinals,"$100,000",2012
"$825,000","$1,025,000 ",0.85,-,Michael Adams,-,-,S,-,-,active,"$200,000",arizona-cardinals,-,2012
"$825,000","$1,025,000 ",0.85,-,Nick Eason,-,-,DE,-,-,active,"$150,000",arizona-cardinals,"$50,000",2012
"$915,000","$915,000 ",0.76,-,James Sanders,-,-,S,-,-,active,-,arizona-cardinals,-,2012
"$825,000","$900,000 ",0.75,-,Dave Zastudil,-,-,P,-,-,active,"$75,000",arizona-cardinals,-,2012
"$615,000","$832,500 ",0.69,-,Reggie Walker,-,-,ILB,-,-,active,"$167,500",arizona-cardinals,"$50,000",2012
"$540,000","$721,050 ",0.60,-,Andre Roberts,-,-,WR,-,-,active,"$181,050",arizona-cardinals,-,2012
"$700,000","$700,000 ",0.58,-,Quentin Groves,-,-,OLB,-,-,active,-,arizona-cardinals,-,2012
"$485,000","$681,023 ",0.56,-,Robert Housler,-,-,TE,-,-,active,"$171,023",arizona-cardinals,"$25,000",2012
"$540,000","$647,125 ",0.54,-,O'Brien Schofield,-,-,OLB,-,-,active,"$107,125",arizona-cardinals,-,2012
"$615,000","$615,000 ",0.51,-,Kory Sperry,-,-,TE,-,-,active,-,arizona-cardinals,-,2012
"$540,000","$585,412 ",0.49,-,John Skelton,-,-,QB,-,-,active,"$45,412",arizona-cardinals,-,2012
"$465,000","$583,607 ",0.48,-,Sam Acho,-,-,OLB,-,-,active,"$118,607",arizona-cardinals,-,2012
"$540,000","$552,250 ",0.46,-,Jim Dray,-,-,TE,-,-,active,"$12,250",arizona-cardinals,-,2012
"$925,000","$540,000 ",0.45,-,Vonnie Holliday,-,-,DT,-,-,active,-,arizona-cardinals,-,2012
"$700,000","$540,000 ",0.45,-,D'Anthony Batiste,-,-,G,-,-,active,-,arizona-cardinals,-,2012
"$540,000","$540,000 ",0.45,-,Stephen Williams,-,-,WR,-,-,active,-,arizona-cardinals,-,2012
"$615,000","$538,125 ",0.45,-,Mike Gibson,-,-,C,-,-,active,-,arizona-cardinals,-,2012
"$465,000","$516,725 ",0.43,-,Anthony Sherman,-,-,FB,-,-,active,"$51,725",arizona-cardinals,-,2012
"$390,000","$500,845 ",0.42,-,Bobby Massie,-,-,RT,-,-,active,"$110,845",arizona-cardinals,-,2012
"$465,000","$490,966 ",0.41,-,David Carter,-,-,DT,-,-,active,"$25,966",arizona-cardinals,-,2012
"$540,000","$472,500 ",0.39,-,Rich Ohrnberger,-,-,C,-,-,active,-,arizona-cardinals,-,2012
"$465,000","$465,000 ",0.39,-,Marshay Green,-,-,CB,-,-,active,-,arizona-cardinals,-,2012
"$465,000","$465,000 ",0.39,-,Javarris James,-,-,RB,-,-,active,-,arizona-cardinals,-,2012
"$465,000","$465,000 ",0.39,-,Ricky Lumpkin,-,-,DT,-,-,active,-,arizona-cardinals,-,2012
"$465,000","$465,000 ",0.39,-,Alfonso Smith,-,-,RB,-,-,active,-,arizona-cardinals,-,2012
"$390,000","$437,900 ",0.36,-,Senio Kelemete,-,-,G,-,-,active,"$47,900",arizona-cardinals,-,2012
"$700,000","$437,500 ",0.36,-,Pat McQuistan,-,-,RT,-,-,active,-,arizona-cardinals,-,2012
"$390,000","$418,556 ",0.35,-,Justin Bethel,-,-,CB,-,-,active,"$28,556",arizona-cardinals,-,2012
"$390,000","$416,327 ",0.35,-,Ryan Lindley,-,-,QB,-,-,active,"$26,327",arizona-cardinals,-,2012
"$390,000","$404,856 ",0.34,-,Nate Potter,-,-,LT,-,-,active,"$14,856",arizona-cardinals,-,2012
"$390,000","$392,166 ",0.33,-,Laron Byrd,-,-,WR,-,-,active,"$2,166",arizona-cardinals,-,2012
"$390,000","$391,166 ",0.32,-,Gerell Robinson,-,-,WR,-,-,active,"$1,166",arizona-cardinals,-,2012
"$390,000","$390,000 ",0.32,-,Blake DeChristopher,-,-,G,-,-,active,-,arizona-cardinals,-,2012
"$390,000","$390,000 ",0.32,-,Zack Nash,-,-,OLB,-,-,active,-,arizona-cardinals,-,2012
"$390,000","$390,000 ",0.32,-,Kerry Taylor,-,-,WR,-,-,active,-,arizona-cardinals,-,2012
"$465,000","$230,438 ",0.19,-,Ronald Talley,-,-,DE,-,-,active,-,arizona-cardinals,-,2012
"$615,000","$153,750 ",0.13,-,Brian Hoyer,-,-,QB,-,-,active,-,arizona-cardinals,-,2012
"$45,882","$45,882 ",0.04,-,Jamell Fleming,-,-,S,-,-,active,-,arizona-cardinals,-,2012
-,"$2,392,500 ",1.98,-,Levi Brown,"$2,392,500",-,LT,-,-,dead_cap,-,arizona-cardinals,-,2012
"$2,120,000","$2,120,000 ",1.76,-,Dominique Rodgers-Cromartie,-,-,CB,-,-,dead_cap,-,arizona-cardinals,-,2012
"$1,333,334","$1,333,334 ",1.11,-,Joey Porter,-,-,LB,-,-,dead_cap,-,arizona-cardinals,-,2012
"$1,125,000","$1,125,000 ",0.93,-,Todd Heap,-,-,TE,-,-,dead_cap,-,arizona-cardinals,-,2012
"$366,667","$366,667 ",0.30,-,Jeremy Bridges,-,-,G,-,-,dead_cap,-,arizona-cardinals,-,2012
"$350,000","$350,000 ",0.29,-,Chansi Stuckey,-,-,WR,-,-,dead_cap,-,arizona-cardinals,-,2012
"$250,000","$250,000 ",0.21,-,Rex Hadnot,-,-,G,-,-,dead_cap,-,arizona-cardinals,-,2012
"$125,000","$125,000 ",0.10,-,Reagan Maui'a,-,-,RB,-,-,dead_cap,-,arizona-cardinals,-,2012
-,"$86,841 ",0.07,-,Quan Sturdivant,-,-,ILB,-,-,dead_cap,"$86,841",arizona-cardinals,-,2012
"$65,000","$65,000 ",0.05,-,Russ Hochstein,-,-,G,-,-,dead_cap,-,arizona-cardinals,-,2012
-,"$11,475 ",0.01,-,Demarco Sampson,-,-,WR,-,-,dead_cap,"$11,475",arizona-cardinals,-,2012
"$4,000","$4,000 ",0.00,-,Sean Jeffcoat,-,-,WR,-,-,dead_cap,-,arizona-cardinals,-,2012
-,"$2,000 ",0.00,-,Ricky Lumpkin,-,-,DT,-,-,dead_cap,"$2,000",arizona-cardinals,-,2012
"$2,000","$2,000 ",0.00,-,Andrew Rich,-,-,CB,-,-,dead_cap,-,arizona-cardinals,-,2012
"$2,000","$2,000 ",0.00,-,Jake Vermiglio,-,-,G,-,-,dead_cap,-,arizona-cardinals,-,2012
$500,$500 ,0.00,-,William Powell,-,-,RB,-,-,dead_cap,-,arizona-cardinals,-,2012
"$5,000,000","$10,250,000 ",8.04,-,Larry Fitzgerald,"$3,000,000",-,WR,-,-,active,"$2,000,000",arizona-cardinals,"$250,000",2013
"$3,000,000","$8,750,000 ",6.86,-,Calais Campbell,"$2,500,000",-,DE,-,-,active,"$3,000,000",arizona-cardinals,"$250,000",2013
"$4,450,000","$7,700,000 ",6.04,-,Darnell Dockett,"$3,000,000",-,DE,-,-,active,-,arizona-cardinals,"$250,000",2013
"$3,800,000","$7,275,000 ",5.70,"$1,000,000",Daryn Colledge,-,-,G,"$775,000","$1,000,000",active,"$1,500,000",arizona-cardinals,"$200,000",2013
"$2,050,409","$5,026,227 ",3.94,-,Patrick Peterson,-,-,CB,-,-,active,"$2,975,818",arizona-cardinals,-,2013
"$2,000,000","$4,000,000 ",3.14,-,Carson Palmer,-,-,QB,-,-,active,"$2,000,000",arizona-cardinals,-,2013
"$2,400,000","$3,675,000 ",2.88,-,Lyle Sendlein,-,-,C,"$425,000",-,active,"$700,000",arizona-cardinals,"$150,000",2013
"$1,835,294","$2,854,044 ",2.24,-,Daryl Washington,-,-,ILB,-,-,active,"$918,750",arizona-cardinals,"$100,000",2013
"$405,000","$2,645,273 ",2.07,-,Jonathan Cooper,-,-,G,-,-,active,"$2,240,273",arizona-cardinals,-,2013
"$2,000,000","$2,500,000 ",1.96,-,Rashard Mendenhall,-,-,RB,-,-,active,"$500,000",arizona-cardinals,-,2013
"$843,250","$2,266,250 ",1.78,-,Michael Floyd,-,-,WR,-,-,active,"$1,423,000",arizona-cardinals,-,2013
"$1,250,000","$2,250,000 ",1.76,-,Karlos Dansby,-,-,ILB,-,-,active,"$1,000,000",arizona-cardinals,-,2013
"$910,000","$2,105,000 ",1.65,-,Dan Williams,"$1,045,000",-,DT,-,-,active,"$100,000",arizona-cardinals,"$50,000",2013
"$1,500,000","$2,050,000 ",1.61,"$300,000",Jay Feely,-,-,K,-,"$300,000",active,"$250,000",arizona-cardinals,-,2013
"$1,000,000","$2,000,000 ",1.57,-,Jerraud Powers,-,-,CB,-,-,active,"$1,000,000",arizona-cardinals,-,2013
"$840,000","$2,000,000 ",1.57,"$250,000",Eric Winston,-,"$750,000",RT,-,"$250,000",active,"$160,000",arizona-cardinals,-,2013
