index,base_salary,bonus_total,name,position,roster_status,team,total_money,year
40609,370000,0,Lorenzo Alexander,OLB,active,washington-redskins,370000,2008
40610,295000,29112,Durant Brooks,P,active,washington-redskins,324112,2008
40611,295000,24675,Kareem Moore,S,active,washington-redskins,319675,2008
40612,295000,24200,Colt Brennan,QB,active,washington-redskins,319200,2008
40613,295000,10347,Rob Jackson,OLB,active,washington-redskins,305347,2008
40614,295000,9129,Chris Horton,S,active,washington-redskins,304129,2008
40615,78529,0,D'Anthony Batiste,G,active,washington-redskins,78529,2008
40616,370000,0,Chris Wilson,LB,active,washington-redskins,370000,2008
40617,730000,5778333,Chris Samuels,T,injured_reserve,washington-redskins,6508333,2008
40618,88400,0,Nehemiah Broughton,RB,practice_squad,washington-redskins,88400,2008
40619,88400,0,Andrew Crummey,G,practice_squad,washington-redskins,88400,2008
40620,137625,0,Dallas Sartz,LB,dead_cap,washington-redskins,137625,2008
40621,62250,0,Jordan Palmer,QB,dead_cap,washington-redskins,62250,2008
40622,14500,0,Tyler Ecker,TE,dead_cap,washington-redskins,14500,2008
40623,935000,5919333,LaRon Landry,S,active,washington-redskins,6854333,2009
40624,5000000,300000,DeAngelo Hall,CB,active,washington-redskins,5300000,2009
40625,745000,600000,Santana Moss,WR,active,washington-redskins,1345000,2009
40626,3600000,1000000,Albert Haynesworth,DT,active,washington-redskins,4600000,2009
40627,2150000,2200000,London Fletcher,ILB,active,washington-redskins,4350000,2009
40628,1500000,3364998,Andre Carter,DE,active,washington-redskins,4864998,2009
40629,1500000,3559641,Antwaan Randle El,WR,active,washington-redskins,5059641,2009
40630,2857000,2033000,Jason Campbell,QB,active,washington-redskins,4890000,2009
40631,1420500,3641400,Carlos Rogers,CB,active,washington-redskins,5061900,2009
40632,3200000,0,Derrick Dockery,G,active,washington-redskins,3200000,2009
40633,620000,500000,Chris Cooley,TE,active,washington-redskins,1120000,2009
40634,745000,1400000,Fred Smoot,CB,active,washington-redskins,2145000,2009
40635,950000,758333,Todd Collins,QB,active,washington-redskins,1708333,2009
40636,888000,700000,Brian Orakpo,OLB,active,washington-redskins,1588000,2009
40637,1045000,500000,Kedric Golston,DT,active,washington-redskins,1545000,2009
40638,385000,775500,Fred Davis,TE,active,washington-redskins,1160500,2009
40639,745000,175000,Rock Cartwright,RB,active,washington-redskins,920000,2009
40640,746470,350000,Mike Sellers,FB,active,washington-redskins,1096470,2009
40641,535000,555000,Rocky McIntosh,OLB,active,washington-redskins,1090000,2009
40642,1010000,0,Anthony Montgomery,DT,active,washington-redskins,1010000,2009
40643,385000,393500,Devin Thomas,WR,active,washington-redskins,778500,2009
40644,385000,152843,Chad Rinehart,G,active,washington-redskins,537843,2009
40645,535000,0,Reed Doughty,S,active,washington-redskins,535000,2009
40646,535000,0,Will Montgomery,C,active,washington-redskins,535000,2009
40647,310000,195625,Kevin Barnes,CB,active,washington-redskins,505625,2009
40648,460000,26625,H.B. Blades,LB,active,washington-redskins,486625,2009
40649,310000,159559,Jeremy Jarmon,DT,active,washington-redskins,469559,2009
40650,460000,3333,Stephon Heyer,T,active,washington-redskins,463333,2009
40651,745000,0,Levi Jones,T,active,washington-redskins,745000,2009
40652,620000,0,Mike Williams,T,active,washington-redskins,620000,2009
40653,460000,0,Lorenzo Alexander,OLB,active,washington-redskins,460000,2009
40654,440588,0,D'Anthony Batiste,G,active,washington-redskins,440588,2009
40655,385000,24675,Kareem Moore,S,active,washington-redskins,409675,2009
40656,385000,24200,Colt Brennan,QB,active,washington-redskins,409200,2009
40657,385000,9129,Chris Horton,S,active,washington-redskins,394129,2009
40658,385000,0,Rob Jackson,OLB,active,washington-redskins,385000,2009
40659,310000,25631,Robert Henson,LB,active,washington-redskins,335631,2009
40660,310000,10862,Marko Mitchell,WR,active,washington-redskins,320862,2009
40661,310000,0,Paul Fanaika,G,active,washington-redskins,310000,2009
40662,310000,0,Graham Gano,K,active,washington-redskins,310000,2009
40663,310000,0,Edwin Williams,C,active,washington-redskins,310000,2009
40664,310000,0,Eddie Williams,FB,active,washington-redskins,310000,2009
40665,310000,0,Anthony Alridge,RB,active,washington-redskins,310000,2009
40666,109411,0,Richard Bartel,QB,active,washington-redskins,109411,2009
40667,460000,0,Chris Wilson,LB,active,washington-redskins,460000,2009
40668,2000000,6378333,Chris Samuels,T,injured_reserve,washington-redskins,8378333,2009
40669,745000,4295933,Clinton Portis,RB,injured_reserve,washington-redskins,5040933,2009
40670,1600000,2000000,Randy Thomas,G,injured_reserve,washington-redskins,3600000,2009
40671,285000,0,Roydell Williams,WR,injured_reserve,washington-redskins,285000,2009
40672,88400,0,Paul Fanaika,G,practice_squad,washington-redskins,88400,2009
40673,0,5666664,Brandon Lloyd,WR,dead_cap,washington-redskins,5666664,2009
40674,44578,0,Cody Glenn,LB,dead_cap,washington-redskins,44578,2009
40675,29112,0,Durant Brooks,P,dead_cap,washington-redskins,29112,2009
40676,29000,0,Tyler Ecker,TE,dead_cap,washington-redskins,29000,2009
